ngay_quyet_dinh,so_quyet_dinh,co_quan_ban_hanh,quyet_dinh,danh_sach_doanh_nghiep
28/12/2018,85148/QĐ-CT,Cục Thuế TP Hà Nội,https://www.gdt.gov.vn/wps/wcm/connect/cc4339b5-f6c1-45c6-89a6-04fbfaf33abc/QD+85148+ngay+28.12.2018.PDF?MOD=AJPERES&CACHEID=ROOTWORKSPACEcc4339b5-f6c1-45c6-89a6-04fbfaf33abc,https://www.gdt.gov.vn/wps/portal/!ut/p/z1/tZNfT4MwFMU_jY_kXqAU9ghMB4ouG-4PfVkYIFRH2bBh-u1lcya-MDTL-tCmybm_c3J7CwyWwETc8DyWvBLxpr1HjK6QDPzAmodjhwYO2mE49P3wTsMJgcVR4I5sj5gBokVGiD5xxk-eO1HR14H9pR47lo199XNgwBIht7KAqIhFxW_wncus3WMlFXWdNPIg2SY8hYiaVmaq61RJEDWFGDRVLBKnijagKR1oqqoa-k-kbk92PvHi4PebMDWG5Eh4cJ05hmNyEpzrWp9J1IY0u0MasGh4toeZqOqyfcfwnz3w-hwoXujQg9eui1evi9cvxN8DyzfV-vsD8tfdjtntlFdCZh8Sll1jvi1ns9LSP5W3qbV_finycvV4qxunY5N_AexGVMM!/dz/d5/L2dBISEvZ0FBIS9nQSEh/p0/IZ7_049IL8VSOB6LB0ASSDIISF20Q5=CZ6_049IL8VSOB6LB0ASSDIISF20Q4=MECTX!QCPhanoiQCPsiteQCPsa-dnrrcvt=WCM_PI!1=ns_Z7_049IL8VSOB6LB0ASSDIISF20QFB5_WCM_Page.cef0ad8a-f154-4350-a388-312f9e111d45!6==/
10/12/2018,81079/QĐ-CT,Cục Thuế TP Hà Nội,https://www.gdt.gov.vn/wps/wcm/connect/cb1a707e-30db-4c26-a6a4-d807f5957808/QD+so+81079+ngay+10.12.2018.pdf?MOD=AJPERES&CACHEID=ROOTWORKSPACEcb1a707e-30db-4c26-a6a4-d807f5957808,https://www.gdt.gov.vn/wps/wcm/connect/51e37f93-8898-4c46-affb-b484c7d942a8/Danh+sach+kem+QD+81079+ngay+10.12.2018.pdf?MOD=AJPERES&CACHEID=ROOTWORKSPACE51e37f93-8898-4c46-affb-b484c7d942a8
12/11/2018,74947/QĐ-CT,Cục Thuế TP Hà Nội,https://www.gdt.gov.vn/wps/wcm/connect/52197050-8c4f-40ac-9cf9-511311dc8280/QD+74947+ngay+12.11.2018.pdf?MOD=AJPERES&CACHEID=ROOTWORKSPACE52197050-8c4f-40ac-9cf9-511311dc8280,https://www.gdt.gov.vn/wps/wcm/connect/d8ee5e7d-c34d-438f-b257-241442f8c793/Danh+sach+kem+QD+74947+ngay+12.11.2018.pdf?MOD=AJPERES&CACHEID=ROOTWORKSPACEd8ee5e7d-c34d-438f-b257-241442f8c793
10/10/2018,68353/QĐ-CT,Cục Thuế TP Hà Nội,https://www.gdt.gov.vn/wps/wcm/connect/89029cad-de4e-427e-b100-94a5e6021d07/QD+so+68353+ngay+10.10.2018.pdf?MOD=AJPERES&CACHEID=ROOTWORKSPACE89029cad-de4e-427e-b100-94a5e6021d07,https://www.gdt.gov.vn/wps/wcm/connect/cc691bb6-126a-4d54-b287-3599a28e97ad/Danh+sach+kem+QD+68353+ngay+10.10.2018.pdf?MOD=AJPERES&CACHEID=ROOTWORKSPACEcc691bb6-126a-4d54-b287-3599a28e97ad
21/09/2018,64581/QĐ-CT,Cục Thuế TP Hà Nội,https://www.gdt.gov.vn/wps/wcm/connect/b0423bad-0922-4ac2-bdd9-0601e1ebf583/QD+so+64581+ngay+21.09.2018.pdf?MOD=AJPERES&CACHEID=ROOTWORKSPACEb0423bad-0922-4ac2-bdd9-0601e1ebf583,https://www.gdt.gov.vn/wps/wcm/connect/76d83d4f-61b8-471b-a919-86b84845a076/Danh+sach+dinh+kem+QD+64581+ngay+21.09.2018.pdf?MOD=AJPERES&CACHEID=ROOTWORKSPACE76d83d4f-61b8-471b-a919-86b84845a076
10/09/2018,62552/QĐ-CT,Cục Thuế TP Hà Nội,https://www.gdt.gov.vn/wps/wcm/connect/0c5f06b2-0cb0-442f-a78f-88f29bf3ab5b/QD+62552+ngay+10.9.2018.pdf?MOD=AJPERES&CACHEID=ROOTWORKSPACE0c5f06b2-0cb0-442f-a78f-88f29bf3ab5b,https://www.gdt.gov.vn/wps/wcm/connect/5c10d06c-99ce-4cbf-bca3-a521b705245e/Danh+sach+kem+QD+62552+ngay+10.9.2018.pdf?MOD=AJPERES&CACHEID=ROOTWORKSPACE5c10d06c-99ce-4cbf-bca3-a521b705245e
10/08/2018,56148 /QĐ-CT,Cục Thuế TP Hà Nội,https://www.gdt.gov.vn/wps/wcm/connect/31ee0614-6962-4998-9b51-59453cd64ccc/QD+56148+ngay+10.8.2018.pdf?MOD=AJPERES&CACHEID=ROOTWORKSPACE31ee0614-6962-4998-9b51-59453cd64ccc,https://www.gdt.gov.vn/wps/wcm/connect/2b58b8b6-5030-4668-ae0c-613d1b14d4af/Danh+sach+kem+QD+56148+ngay+10.8.2018.pdf?MOD=AJPERES&CACHEID=ROOTWORKSPACE2b58b8b6-5030-4668-ae0c-613d1b14d4af
12/07/2018,48606/QĐ-CT,Cục Thuế TP Hà Nội,https://www.gdt.gov.vn/wps/wcm/connect/38210656-acf4-41c8-a6de-1b446ded012e/QD+48606+ngay+12.7.2018.PDF?MOD=AJPERES&CACHEID=ROOTWORKSPACE38210656-acf4-41c8-a6de-1b446ded012e,https://www.gdt.gov.vn/wps/portal/!ut/p/z1/tZNfT4MwFMU_jY_kXqAU9ghMB4ouG-4PfVkYIFRH2bBh-u1lcya-MDTL-tCmybm_c3J7CwyWwETc8DyWvBLxpr1HjK6QDPzAmodjhwYO2mE49P3wTsMJgcVR4I5sj5gBokVGiD5xxk-eO1HR14H9pR47lo199XNgwBIht7KAqIhFxW_wncus3WMlFXWdNPIg2SY8hYiaVmaq61RJEDWFGDRVLBKnijagKR1oqqoa-k-kbk92PvHi4PebMDWG5Eh4cJ05hmNyEpzrWp9J1IY0u0MasGh4toeZqOqyfcfwnz3w-hwoXujQg9eui1evi9cvxN8DyzfV-vsD8tfdjtntlFdCZh8Sll1jvi1ns9LSP5W3qbV_finycvV4qxunY5N_AexGVMM!/dz/d5/L2dBISEvZ0FBIS9nQSEh/p0/IZ7_049IL8VSOB6LB0ASSDIISF20Q5=CZ6_049IL8VSOB6LB0ASSDIISF20Q4=MECTX!QCPhanoiQCPsiteQCPsa-dnrrcvt=WCM_PI!1=ns_Z7_049IL8VSOB6LB0ASSDIISF20QFB5_WCM_Page.cef0ad8a-f154-4350-a388-312f9e111d45!6==/
12/07/2018,48605/QĐ-CT,Cục Thuế TP Hà Nội,https://www.gdt.gov.vn/wps/wcm/connect/ee372416-5184-453f-abc2-0234b0d607ed/QD+48605+ngay+12.7.2018.pdf?MOD=AJPERES&CACHEID=ROOTWORKSPACEee372416-5184-453f-abc2-0234b0d607ed,https://www.gdt.gov.vn/wps/wcm/connect/e736525a-f0dd-43bb-b8f4-597630935c2e/Danh+sach+kem+theo+QD+48605+ngay+12.7.2018.pdf?MOD=AJPERES&CACHEID=ROOTWORKSPACEe736525a-f0dd-43bb-b8f4-597630935c2e
05/01/2019,"Danh sách tổng hợp thông tin Tổ chức, Cá nhân kinh doanh có dấu hiệu rủi ro về thuế tháng 12/2018",,https://www.gdt.gov.vn/wps/portal/!ut/p/z1/tZNdb4IwFIZ_zS7JOdDydQm6KRubUeYHvTEVAbtBQdfo9u9F55LdKFuMvWjT5D3P--b0FBjMgEm-FTlXopK8aO4xs-ZI3SB0JtHAt0IfvSjqBkH0YOCQwvQo6PS8PrVDRIf2EAPqD176naGOAQH2l3o8szxsq58AA5ZIVasVxEqkMhdc5nf4IVTa7Fxbys0m2aqDrE7EEmI7cyw9003NdlHXaOYutEVCqMbNzKBLnXCDGD-xzvuyy6mnB7_fhJHZpUfCU8efYDSgJ8GlzrWZxE1I-3xIE6Zbke5gLKtN2bxl9M8e9NscLLzSoQVv3Bav3xZPrsQ_AsuLavH9CcXbes28ZtIrqdJPBbNLo16X43HpkC_tfeTsXrNVXs6f74l5Oop8D1R_aFg!/dz/d5/L2dBISEvZ0FBIS9nQSEh/p0/IZ7_049IL8VSOB6LB0ASSDIISF20Q5=CZ6_049IL8VSOB6LB0ASSDIISF20Q4=MECTX!QCPtiengiangQCPsiteQCPsa-dnrrcvt=WCM_PI!1=ns_Z7_049IL8VSOB6LB0ASSDIISF20QFB5_WCM_Page.cef0ad8a-f154-4350-a388-312f9e111d45!6==/,https://www.gdt.gov.vn/wps/wcm/connect/885a1cf7-4d28-4fb1-9d00-bba3939cdec3/Tong+hop+TC%2C+ca+nhan+co+dau+hieu+rui+ro+thue+Thang+12.2018.pdf?MOD=AJPERES&CACHEID=ROOTWORKSPACE885a1cf7-4d28-4fb1-9d00-bba3939cdec3
05/12/2018,"Danh sách tổng hợp thông tin Tổ chức, Cá nhân kinh doanh có dấu hiệu rủi ro về thuế tháng 11/2018",,https://www.gdt.gov.vn/wps/portal/!ut/p/z1/tZNdb4IwFIZ_zS7JOdDydQm6KRubUeYHvTEVAbtBQdfo9u9F55LdKFuMvWjT5D3P--b0FBjMgEm-FTlXopK8aO4xs-ZI3SB0JtHAt0IfvSjqBkH0YOCQwvQo6PS8PrVDRIf2EAPqD176naGOAQH2l3o8szxsq58AA5ZIVasVxEqkMhdc5nf4IVTa7Fxbys0m2aqDrE7EEmI7cyw9003NdlHXaOYutEVCqMbNzKBLnXCDGD-xzvuyy6mnB7_fhJHZpUfCU8efYDSgJ8GlzrWZxE1I-3xIE6Zbke5gLKtN2bxl9M8e9NscLLzSoQVv3Bav3xZPrsQ_AsuLavH9CcXbes28ZtIrqdJPBbNLo16X43HpkC_tfeTsXrNVXs6f74l5Oop8D1R_aFg!/dz/d5/L2dBISEvZ0FBIS9nQSEh/p0/IZ7_049IL8VSOB6LB0ASSDIISF20Q5=CZ6_049IL8VSOB6LB0ASSDIISF20Q4=MECTX!QCPtiengiangQCPsiteQCPsa-dnrrcvt=WCM_PI!1=ns_Z7_049IL8VSOB6LB0ASSDIISF20QFB5_WCM_Page.cef0ad8a-f154-4350-a388-312f9e111d45!6==/,https://www.gdt.gov.vn/wps/wcm/connect/9e1032ab-f1f3-4cbc-a761-e7cd192b1c07/DS+DN+rui+ro+ve+thue+T11.pdf?MOD=AJPERES&CACHEID=ROOTWORKSPACE9e1032ab-f1f3-4cbc-a761-e7cd192b1c07
05/12/2018,"Danh sách tổng hợp thông tin Tổ chức, Cá nhân kinh doanh không còn rủi ro về thuế tháng 11/2018",,https://www.gdt.gov.vn/wps/portal/!ut/p/z1/tZNdb4IwFIZ_zS7JOdDydQm6KRubUeYHvTEVAbtBQdfo9u9F55LdKFuMvWjT5D3P--b0FBjMgEm-FTlXopK8aO4xs-ZI3SB0JtHAt0IfvSjqBkH0YOCQwvQo6PS8PrVDRIf2EAPqD176naGOAQH2l3o8szxsq58AA5ZIVasVxEqkMhdc5nf4IVTa7Fxbys0m2aqDrE7EEmI7cyw9003NdlHXaOYutEVCqMbNzKBLnXCDGD-xzvuyy6mnB7_fhJHZpUfCU8efYDSgJ8GlzrWZxE1I-3xIE6Zbke5gLKtN2bxl9M8e9NscLLzSoQVv3Bav3xZPrsQ_AsuLavH9CcXbes28ZtIrqdJPBbNLo16X43HpkC_tfeTsXrNVXs6f74l5Oop8D1R_aFg!/dz/d5/L2dBISEvZ0FBIS9nQSEh/p0/IZ7_049IL8VSOB6LB0ASSDIISF20Q5=CZ6_049IL8VSOB6LB0ASSDIISF20Q4=MECTX!QCPtiengiangQCPsiteQCPsa-dnrrcvt=WCM_PI!1=ns_Z7_049IL8VSOB6LB0ASSDIISF20QFB5_WCM_Page.cef0ad8a-f154-4350-a388-312f9e111d45!6==/,https://www.gdt.gov.vn/wps/wcm/connect/cc0d5fb6-c326-4cbd-bff6-602bacecd880/DS+DN+khong+con+rui+ro+ve+thue+T11.pdf?MOD=AJPERES&CACHEID=ROOTWORKSPACEcc0d5fb6-c326-4cbd-bff6-602bacecd880
05/11/2018,"Danh sách tổng hợp thông tin Tổ chức, Cá nhân kinh doanh không còn rủi ro về thuế và có dấu hiệu rủi ro về thuế tháng 11/2018",,https://www.gdt.gov.vn/wps/portal/!ut/p/z1/tZNdb4IwFIZ_zS7JOdDydQm6KRubUeYHvTEVAbtBQdfo9u9F55LdKFuMvWjT5D3P--b0FBjMgEm-FTlXopK8aO4xs-ZI3SB0JtHAt0IfvSjqBkH0YOCQwvQo6PS8PrVDRIf2EAPqD176naGOAQH2l3o8szxsq58AA5ZIVasVxEqkMhdc5nf4IVTa7Fxbys0m2aqDrE7EEmI7cyw9003NdlHXaOYutEVCqMbNzKBLnXCDGD-xzvuyy6mnB7_fhJHZpUfCU8efYDSgJ8GlzrWZxE1I-3xIE6Zbke5gLKtN2bxl9M8e9NscLLzSoQVv3Bav3xZPrsQ_AsuLavH9CcXbes28ZtIrqdJPBbNLo16X43HpkC_tfeTsXrNVXs6f74l5Oop8D1R_aFg!/dz/d5/L2dBISEvZ0FBIS9nQSEh/p0/IZ7_049IL8VSOB6LB0ASSDIISF20Q5=CZ6_049IL8VSOB6LB0ASSDIISF20Q4=MECTX!QCPtiengiangQCPsiteQCPsa-dnrrcvt=WCM_PI!1=ns_Z7_049IL8VSOB6LB0ASSDIISF20QFB5_WCM_Page.cef0ad8a-f154-4350-a388-312f9e111d45!6==/,https://www.gdt.gov.vn/wps/wcm/connect/b20680a4-5fd6-43f6-8cc0-ce7438517444/DS+TC%2C+CN+khong+con+rui+ro+va+co+dau+hieu+rui+ro+ve+thue+thang+11.2018.pdf?MOD=AJPERES&CACHEID=ROOTWORKSPACEb20680a4-5fd6-43f6-8cc0-ce7438517444
05/09/2018,"Danh sách tổng hợp thông tin Tổ chức, Cá nhân kinh doanh không còn rủi ro về thuế và có dấu hiệu rủi ro về thuế tháng 8/2018",,https://www.gdt.gov.vn/wps/portal/!ut/p/z1/tZNdb4IwFIZ_zS7JOdDydQm6KRubUeYHvTEVAbtBQdfo9u9F55LdKFuMvWjT5D3P--b0FBjMgEm-FTlXopK8aO4xs-ZI3SB0JtHAt0IfvSjqBkH0YOCQwvQo6PS8PrVDRIf2EAPqD176naGOAQH2l3o8szxsq58AA5ZIVasVxEqkMhdc5nf4IVTa7Fxbys0m2aqDrE7EEmI7cyw9003NdlHXaOYutEVCqMbNzKBLnXCDGD-xzvuyy6mnB7_fhJHZpUfCU8efYDSgJ8GlzrWZxE1I-3xIE6Zbke5gLKtN2bxl9M8e9NscLLzSoQVv3Bav3xZPrsQ_AsuLavH9CcXbes28ZtIrqdJPBbNLo16X43HpkC_tfeTsXrNVXs6f74l5Oop8D1R_aFg!/dz/d5/L2dBISEvZ0FBIS9nQSEh/p0/IZ7_049IL8VSOB6LB0ASSDIISF20Q5=CZ6_049IL8VSOB6LB0ASSDIISF20Q4=MECTX!QCPtiengiangQCPsiteQCPsa-dnrrcvt=WCM_PI!1=ns_Z7_049IL8VSOB6LB0ASSDIISF20QFB5_WCM_Page.cef0ad8a-f154-4350-a388-312f9e111d45!6==/,https://www.gdt.gov.vn/wps/wcm/connect/370afa4b-f35d-4e04-8241-d9a61943b911/DS+DN+co+dau+hieu+rui+ro+va+khong+con+rui+ro+ve+thue+thang+8.2018.pdf?MOD=AJPERES&CACHEID=ROOTWORKSPACE370afa4b-f35d-4e04-8241-d9a61943b911
05/08/2018,"Danh sách tổng hợp thông tin Tổ chức, Cá nhân kinh doanh có dấu hiệu rủi ro và không còn rủi ro về thuế tháng 7/2018",,https://www.gdt.gov.vn/wps/portal/!ut/p/z1/tZNdb4IwFIZ_zS7JOdDydQm6KRubUeYHvTEVAbtBQdfo9u9F55LdKFuMvWjT5D3P--b0FBjMgEm-FTlXopK8aO4xs-ZI3SB0JtHAt0IfvSjqBkH0YOCQwvQo6PS8PrVDRIf2EAPqD176naGOAQH2l3o8szxsq58AA5ZIVasVxEqkMhdc5nf4IVTa7Fxbys0m2aqDrE7EEmI7cyw9003NdlHXaOYutEVCqMbNzKBLnXCDGD-xzvuyy6mnB7_fhJHZpUfCU8efYDSgJ8GlzrWZxE1I-3xIE6Zbke5gLKtN2bxl9M8e9NscLLzSoQVv3Bav3xZPrsQ_AsuLavH9CcXbes28ZtIrqdJPBbNLo16X43HpkC_tfeTsXrNVXs6f74l5Oop8D1R_aFg!/dz/d5/L2dBISEvZ0FBIS9nQSEh/p0/IZ7_049IL8VSOB6LB0ASSDIISF20Q5=CZ6_049IL8VSOB6LB0ASSDIISF20Q4=MECTX!QCPtiengiangQCPsiteQCPsa-dnrrcvt=WCM_PI!1=ns_Z7_049IL8VSOB6LB0ASSDIISF20QFB5_WCM_Page.cef0ad8a-f154-4350-a388-312f9e111d45!6==/,https://www.gdt.gov.vn/wps/wcm/connect/a53e9407-d622-4621-85f4-381ca3242dce/Ds+DN+co+dau+hieu+rui+ro+va+khong+con+rui+ro+ve+thue+thang+7.2018.pdf?MOD=AJPERES&CACHEID=ROOTWORKSPACEa53e9407-d622-4621-85f4-381ca3242dce
,"Danh sách tổng hợp thông tin Tổ chức, Cá nhân kinh doanh có dấu hiệu rủi ro và không còn rủi ro về thuế tháng 6/2018",,https://www.gdt.gov.vn/wps/portal/!ut/p/z1/tZNdb4IwFIZ_zS7JOdDydQm6KRubUeYHvTEVAbtBQdfo9u9F55LdKFuMvWjT5D3P--b0FBjMgEm-FTlXopK8aO4xs-ZI3SB0JtHAt0IfvSjqBkH0YOCQwvQo6PS8PrVDRIf2EAPqD176naGOAQH2l3o8szxsq58AA5ZIVasVxEqkMhdc5nf4IVTa7Fxbys0m2aqDrE7EEmI7cyw9003NdlHXaOYutEVCqMbNzKBLnXCDGD-xzvuyy6mnB7_fhJHZpUfCU8efYDSgJ8GlzrWZxE1I-3xIE6Zbke5gLKtN2bxl9M8e9NscLLzSoQVv3Bav3xZPrsQ_AsuLavH9CcXbes28ZtIrqdJPBbNLo16X43HpkC_tfeTsXrNVXs6f74l5Oop8D1R_aFg!/dz/d5/L2dBISEvZ0FBIS9nQSEh/p0/IZ7_049IL8VSOB6LB0ASSDIISF20Q5=CZ6_049IL8VSOB6LB0ASSDIISF20Q4=MECTX!QCPtiengiangQCPsiteQCPsa-dnrrcvt=WCM_PI!1=ns_Z7_049IL8VSOB6LB0ASSDIISF20QFB5_WCM_Page.cef0ad8a-f154-4350-a388-312f9e111d45!6==/,https://www.gdt.gov.vn/wps/wcm/connect/4ddf1280-2ef7-459a-ae63-930aa7a4e75e/Ds+DN+co+dau+hieu+rui+ro+va+khong+con+rui+ro+ve+thue+thang+6.2018.pdf?MOD=AJPERES&CACHEID=ROOTWORKSPACE4ddf1280-2ef7-459a-ae63-930aa7a4e75e
05/06/2018,"Danh sách Tổ chức, Cá nhân kinh doanh có dấu hiệu rủi ro về thuế tháng 5/2018",,https://www.gdt.gov.vn/wps/portal/!ut/p/z1/tZNdb4IwFIZ_zS7JOdDydQm6KRubUeYHvTEVAbtBQdfo9u9F55LdKFuMvWjT5D3P--b0FBjMgEm-FTlXopK8aO4xs-ZI3SB0JtHAt0IfvSjqBkH0YOCQwvQo6PS8PrVDRIf2EAPqD176naGOAQH2l3o8szxsq58AA5ZIVasVxEqkMhdc5nf4IVTa7Fxbys0m2aqDrE7EEmI7cyw9003NdlHXaOYutEVCqMbNzKBLnXCDGD-xzvuyy6mnB7_fhJHZpUfCU8efYDSgJ8GlzrWZxE1I-3xIE6Zbke5gLKtN2bxl9M8e9NscLLzSoQVv3Bav3xZPrsQ_AsuLavH9CcXbes28ZtIrqdJPBbNLo16X43HpkC_tfeTsXrNVXs6f74l5Oop8D1R_aFg!/dz/d5/L2dBISEvZ0FBIS9nQSEh/p0/IZ7_049IL8VSOB6LB0ASSDIISF20Q5=CZ6_049IL8VSOB6LB0ASSDIISF20Q4=MECTX!QCPtiengiangQCPsiteQCPsa-dnrrcvt=WCM_PI!1=ns_Z7_049IL8VSOB6LB0ASSDIISF20QFB5_WCM_Page.cef0ad8a-f154-4350-a388-312f9e111d45!6==/,https://www.gdt.gov.vn/wps/wcm/connect/2c190801-d687-483d-941e-378997c07beb/DS+DN+co+dau+hieu+rui+ro+ve+thue+thang+5.2018.pdf?MOD=AJPERES&CACHEID=ROOTWORKSPACE2c190801-d687-483d-941e-378997c07beb
05/05/2018,"Tổng hợp thông tin Tổ chức, Cá nhân kinh doanh có dấu hiệu rủi ro về thuế",,https://www.gdt.gov.vn/wps/portal/!ut/p/z1/tZNdb4IwFIZ_zS7JOdDydQm6KRubUeYHvTEVAbtBQdfo9u9F55LdKFuMvWjT5D3P--b0FBjMgEm-FTlXopK8aO4xs-ZI3SB0JtHAt0IfvSjqBkH0YOCQwvQo6PS8PrVDRIf2EAPqD176naGOAQH2l3o8szxsq58AA5ZIVasVxEqkMhdc5nf4IVTa7Fxbys0m2aqDrE7EEmI7cyw9003NdlHXaOYutEVCqMbNzKBLnXCDGD-xzvuyy6mnB7_fhJHZpUfCU8efYDSgJ8GlzrWZxE1I-3xIE6Zbke5gLKtN2bxl9M8e9NscLLzSoQVv3Bav3xZPrsQ_AsuLavH9CcXbes28ZtIrqdJPBbNLo16X43HpkC_tfeTsXrNVXs6f74l5Oop8D1R_aFg!/dz/d5/L2dBISEvZ0FBIS9nQSEh/p0/IZ7_049IL8VSOB6LB0ASSDIISF20Q5=CZ6_049IL8VSOB6LB0ASSDIISF20Q4=MECTX!QCPtiengiangQCPsiteQCPsa-dnrrcvt=WCM_PI!1=ns_Z7_049IL8VSOB6LB0ASSDIISF20QFB5_WCM_Page.cef0ad8a-f154-4350-a388-312f9e111d45!6==/,https://www.gdt.gov.vn/wps/wcm/connect/526cb63c-1383-4ee2-a3c2-941a53170e93/DS+DN+co+dau+hieu+rui+ro+ve+thue+thang+4.2018.pdf?MOD=AJPERES&CACHEID=ROOTWORKSPACE526cb63c-1383-4ee2-a3c2-941a53170e93
05/04/2018,"Tổng hợp thông tin tổ chức, cá nhân kinh doanh có dấu hiệu rủi ro về thuế",,https://www.gdt.gov.vn/wps/portal/!ut/p/z1/tZNdb4IwFIZ_zS7JOdDydQm6KRubUeYHvTEVAbtBQdfo9u9F55LdKFuMvWjT5D3P--b0FBjMgEm-FTlXopK8aO4xs-ZI3SB0JtHAt0IfvSjqBkH0YOCQwvQo6PS8PrVDRIf2EAPqD176naGOAQH2l3o8szxsq58AA5ZIVasVxEqkMhdc5nf4IVTa7Fxbys0m2aqDrE7EEmI7cyw9003NdlHXaOYutEVCqMbNzKBLnXCDGD-xzvuyy6mnB7_fhJHZpUfCU8efYDSgJ8GlzrWZxE1I-3xIE6Zbke5gLKtN2bxl9M8e9NscLLzSoQVv3Bav3xZPrsQ_AsuLavH9CcXbes28ZtIrqdJPBbNLo16X43HpkC_tfeTsXrNVXs6f74l5Oop8D1R_aFg!/dz/d5/L2dBISEvZ0FBIS9nQSEh/p0/IZ7_049IL8VSOB6LB0ASSDIISF20Q5=CZ6_049IL8VSOB6LB0ASSDIISF20Q4=MECTX!QCPtiengiangQCPsiteQCPsa-dnrrcvt=WCM_PI!1=ns_Z7_049IL8VSOB6LB0ASSDIISF20QFB5_WCM_Page.cef0ad8a-f154-4350-a388-312f9e111d45!6==/,https://www.gdt.gov.vn/wps/wcm/connect/b0093450-878c-49ee-9941-46b4289aad1d/DS+DN+co+dau+hieu+rui+ro+ve+thue+thang+3.2018.pdf?MOD=AJPERES&CACHEID=ROOTWORKSPACEb0093450-878c-49ee-9941-46b4289aad1d
15/12/2014,8162/QĐ-CT,Cục Thuế TT-Huế,https://www.gdt.gov.vn/wps/wcm/connect/5888e5e8-d0c8-45af-8bcc-474230512cba/QD+8162.pdf?MOD=AJPERES&CACHEID=ROOTWORKSPACE5888e5e8-d0c8-45af-8bcc-474230512cba,https://www.gdt.gov.vn/wps/wcm/connect/40d778e6-41fa-4baf-afeb-4981ba2c01c1/DS+DN+rui+ro+cao+ve+thue+thang+11.2014.xls?MOD=AJPERES&CACHEID=ROOTWORKSPACE40d778e6-41fa-4baf-afeb-4981ba2c01c1
17/11/2014,7403/QĐ-CT,Cục Thuế Thừa Thiên Huế,https://www.gdt.gov.vn/wps/wcm/connect/231b3839-337e-4729-b131-94891cd19d9f/20141119_085318.jpg?MOD=AJPERES&CACHEID=ROOTWORKSPACE231b3839-337e-4729-b131-94891cd19d9f,https://www.gdt.gov.vn/wps/wcm/connect/1ba09170-2ec8-40f3-b94b-d743143d086e/Danh+sach+DN+rui+ro+ve+thue-+thang+10-TTHue.xls?MOD=AJPERES&CACHEID=ROOTWORKSPACE1ba09170-2ec8-40f3-b94b-d743143d086e
15/10/2014,6806/QĐ_CT,Cục Thuế Thừa Thiên Huế,https://www.gdt.gov.vn/wps/wcm/connect/8ed83651-d451-462d-b635-af4ee3e5bead/QD+6806.jpg?MOD=AJPERES&CACHEID=ROOTWORKSPACE8ed83651-d451-462d-b635-af4ee3e5bead,https://www.gdt.gov.vn/wps/wcm/connect/9526323c-4360-4912-bdb6-3d02663041c6/DS+rui+ro+cao+ve+thue+thang+9-Cuc+Thue+TThue%281%29.xls?MOD=AJPERES&CACHEID=ROOTWORKSPACE9526323c-4360-4912-bdb6-3d02663041c6
16/09/2014,6266/QĐ-CT,Cục Thuế Thừa Thiên Huế,https://www.gdt.gov.vn/wps/wcm/connect/6e58d0e4-5723-406a-bcee-e59bbf3fc256/QD+6266+QD-CT.pdf?MOD=AJPERES&CACHEID=ROOTWORKSPACE6e58d0e4-5723-406a-bcee-e59bbf3fc256,https://www.gdt.gov.vn/wps/wcm/connect/72ada225-98eb-494a-9577-003a79067bf6/Ds+DN+rui+ro+cao+ve+thue-+thang+8.xls?MOD=AJPERES&CACHEID=ROOTWORKSPACE72ada225-98eb-494a-9577-003a79067bf6
15/08/2014,5812/QĐ-CT,Cục Thuế Thừa Thiên Huế,https://www.gdt.gov.vn/wps/wcm/connect/af7efeed-e294-4562-a461-f5001888c1d9/5812+QD+CT.pdf?MOD=AJPERES&CACHEID=ROOTWORKSPACEaf7efeed-e294-4562-a461-f5001888c1d9,https://www.gdt.gov.vn/wps/wcm/connect/449fec07-495c-4a5b-8901-2beade8abe3e/DS+DN+rui+ro+thue-+Thang+7.xls?MOD=AJPERES&CACHEID=ROOTWORKSPACE449fec07-495c-4a5b-8901-2beade8abe3e
21/07/2014,5242/QĐ-CT,Cục Thuế Thừa Thiên Huế,https://www.gdt.gov.vn/wps/wcm/connect/51197b31-ac5d-4f61-82e0-473eb8b207e8/DS+DN+hoa+don+dat+in.pdf?MOD=AJPERES&CACHEID=ROOTWORKSPACE51197b31-ac5d-4f61-82e0-473eb8b207e8,https://www.gdt.gov.vn/wps/wcm/connect/c0f15b0e-c303-4ced-bbf6-7202ed11821a/DS+DN+rui+ro+cao+ve+thue.xls?MOD=AJPERES&CACHEID=ROOTWORKSPACEc0f15b0e-c303-4ced-bbf6-7202ed11821a
